Codi_Capitol,Text_Capitol,Codi_Article,Text_Article,Codi_Concepte,Text_Concepte,Codi_Subconcepte,Text_Subconcepte,Codi_Organic,Text_Organic,Codi_Arees,Text_Arees,Codi_Politica,Text_Politica,Codi_Grup_de_programes,Text_Grup_de_programes,Codi_Programes,Text_Programes,Codi_Subprogrames,Text_Subprogrames,CREDIT_INICIAL,MODIF_CREDIT,CREDIT_DEFINITIU,AUTORITZAT,DISPOSAT,OBLIGAT,PAG_EFECTUAT,OBLIG_PENDENT_PAG
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92217,Formació del personal,59870.25,11679.04,71549.29,71549.29,71549.29,71549.29,71549.29,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92218,Prevenció de riscos laborals,21603.18,2009.91,23613.09,23613.09,23613.09,23613.09,23613.09,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,929,Imprevistos i funcions no classificades,9292,Dotació per imprevistos,92921,Dotació per imprevistos,0,3793.99,3793.99,3793.99,3793.99,3793.99,3793.99,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2316,Atenció a la immigració i a refugiats,23161,Acollida i acompanyament d’immigrants,21115.28,-21115.28,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2317,Atenció a la dona en situació de vulnerabilitat,23171,Atenció a la dona víctima de viol.,36927.72,-36927.72,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2318,Atenció a grups i comunitats,23182,Suport a les accions comunitàries,12050.04,1364.56,13414.6,13414.6,13414.6,13414.6,13414.6,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2324,Promoció de les dones,23241,Promoció de les dones,59229.48,-59229.48,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23252,Foment i promoció dels drets humans,45935.04,-45935.04,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2326,Promoció social de la immigració,23261,Promoció de la convivència i intercultur,35888.88,-35888.88,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,86407.76,-540.89,85866.87,85866.87,85866.87,85866.87,85866.87,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92413,Relacions ciutadanes,63529.5,-4167.08,59362.42,59362.42,59362.42,59362.42,59362.42,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92417,Participació ciutadana,81433.96,-12032.86,69401.1,69401.1,69401.1,69401.1,69401.1,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92418,Associacionisme,47698.49,526.17,48224.66,48224.66,48224.66,48224.66,48224.66,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92419,Recerca i innovació en matèria de partic,0,8435.76,8435.76,8435.76,8435.76,8435.76,8435.76,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16002,Primes i quotes SS func. nou ingres,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9251,Informació i atenció al ciutadà,92511,Atenció al ciutadà,796820.59,-796820.59,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16003,Primes i quotes SS Interi integrat,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,136,Servei de prevenció i extinció d'incendis,1361,Prevenció i extinció d'incendis i salvament,13612,Intervenció en extinció d’incendis i sal,19959.72,0,19959.72,19959.72,19959.72,19959.72,19959.72,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16003,Primes i quotes SS Interi integrat,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,29232.96,-14616.48,14616.48,14616.48,14616.48,14616.48,14616.48,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16003,Primes i quotes SS Interi integrat,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,14616.48,14616.48,14616.48,14616.48,14616.48,14616.48,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,100,GERÈNCIA MUNICIPAL,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91211,Representacio política,8816.01,-8816.01,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,100,GERÈNCIA MUNICIPAL,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,29561.04,4469.92,34030.96,34030.96,34030.96,34030.96,34030.96,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,100,GERÈNCIA MUNICIPAL,9,Actuacions de caràcter general,92,Serveis de caràcter general,923,Informació bàsica i estadística,9232,Estadístiques i estudis municipals,92321,Anàlisi i programació,94694.04,16596.8,111290.84,111290.84,111290.84,111290.84,111290.84,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,106,GERÈNCIA COORDINACIÓ TERRITORIAL I PROXI,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,69973.65,69973.65,69973.65,69973.65,69973.65,69973.65,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2301,Administració general de serveis socials,23011,Direcció i administració de serveis soci,203315.01,148167.92,351482.93,351482.93,351482.93,351482.93,351482.93,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23032,Recerca i coneixement de serveis socials,25597.08,28.05,25625.13,25625.13,25625.13,25625.13,25625.13,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23034,Participació social,13241.28,8043.58,21284.86,21284.86,21284.86,21284.86,21284.86,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23035,Comunicació i informació de serveis soci,0,47540.1,47540.1,47540.1,47540.1,47540.1,47540.1,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23036,Planificació i Processos de serveis soci,13241.28,296.2,13537.48,13537.48,13537.48,13537.48,13537.48,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23038,Gestió sistemes d'informació de serveis,14841.72,-631.38,14210.34,14210.34,14210.34,14210.34,14210.34,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2316,Atenció a la immigració i a refugiats,23161,Acollida i acompanyament d’immigrants,0,31314.48,31314.48,31314.48,31314.48,31314.48,31314.48,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2317,Atenció a la dona en situació de vulnerabilitat,23171,Atenció a la dona víctima de viol.,0,158596.91,158596.91,158596.91,158596.91,158596.91,158596.91,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2324,Promoció de les dones,23241,Promoció de les dones,24548.04,6203.73,30751.77,30751.77,30751.77,30751.77,30751.77,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23252,Foment i promoció dels drets humans,0,57924.81,57924.81,57924.81,57924.81,57924.81,57924.81,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2326,Promoció social de la immigració,23261,Promoció de la convivència i intercultur,0,31624.4,31624.4,31624.4,31624.4,31624.4,31624.4,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,430,Administració general de comerç. turisme i pimes,4301,Administració general d'acció econòmica,43011,Administració i gerència de Presidència,102965.17,-102965.17,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,148.61,148.61,148.61,148.61,148.61,148.61,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,202,GERÈNCIA DE L'HABITATGE,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2301,Administració general de serveis socials,23011,Direcció i administració de serveis soci,38270.12,258.89,38529.01,38529.01,38529.01,38529.01,38529.01,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,13274.88,-13274.88,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9122,Relacions institucionals,91223,Relacions internacionals,31700.53,88793.6,120494.13,120494.13,120494.13,120494.13,120494.13,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,24131.4,127783.32,151914.72,151914.72,151914.72,151914.72,151914.72,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9251,Informació i atenció al ciutadà,92511,Atenció al ciutadà,0,1046293.9,1046293.9,1046293.9,1046293.9,1046293.9,1046293.9,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13011,Gestió programa administració seguretat,105271.19,7012.75,112283.94,112283.94,112283.94,112283.94,112283.94,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13012,Desenvolupament professional prevenció i,65207.1,6,65213.1,65213.1,65213.1,65213.1,65213.1,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13014,Desenvolupament dels serveis de GUB i SP,120746.27,23757.2,144503.47,144503.47,144503.47,144503.47,144503.47,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13015,Comunicació interna i externa SP,13711.8,305.66,14017.46,14017.46,14017.46,14017.46,14017.46,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,132,Seguretat i Ordre Públic,1321,Seguretat ciutadana,13212,Serveis generals de la Guàrdia Urbana,88031.98,-1377.76,86654.22,86654.22,86654.22,86654.22,86654.22,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,135,Protecció civil,1351,Protecció civil,13511,Protecció civil,47885.7,829.39,48715.09,48715.09,48715.09,48715.09,48715.09,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,136,Servei de prevenció i extinció d'incendis,1361,Prevenció i extinció d'incendis i salvament,13612,Intervenció en extinció d’incendis i sal,551146.55,73842.95,624989.5,624989.5,624989.5,624989.5,624989.5,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,136,Servei de prevenció i extinció d'incendis,1361,Prevenció i extinció d'incendis i salvament,13613,Desenvol.professional.selecció.prevenc.s,40174.17,16669.78,56843.95,56843.95,56843.95,56843.95,56843.95,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,372228.17,20733.26,392961.43,392961.43,392961.43,392961.43,392961.43,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23035,Comunicació i informació de serveis soci,47299.01,-47299.01,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,203600.79,-26258.44,177342.35,177342.35,177342.35,177342.35,177342.35,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,16,Benestar comunitari,162,Recollida. gestió i tractament de residus,1623,Tractament de residus,16231,Tractament de residus,40246.2,12007.51,52253.71,52253.71,52253.71,52253.71,52253.71,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,16,Benestar comunitari,163,Neteja viària,1631,Neteja viària,16311,Neteja viària,46936.22,-2293.21,44643.01,44643.01,44643.01,44643.01,44643.01,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,16,Benestar comunitari,163,Neteja viària,1631,Neteja viària,16312,Avaluació de la neteja viària,40393.68,556.45,40950.13,40950.13,40950.13,40950.13,40950.13,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,16,Benestar comunitari,165,Enllumentat públic,1651,Gestió de l'enllumenat públic,16511,Gestió de l'enllumenat públic,77523.19,3505.91,81029.1,81029.1,81029.1,81029.1,81029.1,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,997774.72,-18148.17,979626.55,979626.55,979626.55,979626.55,979626.55,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15013,Planificació Ecologia Urbana,77631.03,-6463.38,71167.65,71167.65,71167.65,71167.65,71167.65,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,9541.2,-9541.2,0,0,0,0,0,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,504,GERÈNCIA DE MOBILITAT I INFRAESTRUCTURES,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,134,Mobilitat urbana,1341,Mobilitat,13411,Gestió del programa de mobilitat,60880.04,17020.63,77900.67,77900.67,77900.67,77900.67,77900.67,0
1,DESPESES DE PERSONAL,16,QUOTES.PRESTAC.I DESP.SOC.A CARREC EMP.,160,QUOTES SOCIALS,16005,Primes i quotes SS interi nou ingr,504,GERÈNCIA DE MOBILITAT I INFRAESTRUCTURES,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1516,Control i seguiment de grans infraestructures,15161,Control i seguiment de grans infraestruc,366551.7,13469.66,380021.36,380021.36,380021.36,380021.36,380021.36,0
